runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260514_151031,6,1,1,EV,252.00,20,68.63,29.78,107.65,33.20,35.43,0.00,20,5,8803
20260514_151031,6,2,2,EA,229.50,20,61.37,15.94,131.57,27.95,33.43,0.00,20,5,8803
20260514_151031,7,0,0,SSP,316.00,20,71.32,26.92,124.02,33.86,37.46,0.00,20,5,8803
20260514_151031,7,1,1,EV,241.00,20,64.08,27.80,99.48,29.00,35.08,0.00,20,5,8803
20260514_151031,7,2,2,EA,205.50,20,59.10,9.37,112.61,24.88,34.22,0.00,20,5,8803
20260514_151031,8,0,0,SSP,232.00,20,70.83,28.87,120.76,33.39,37.44,0.00,20,5,8803
20260514_151031,8,1,1,EV,225.50,20,63.30,25.15,109.07,27.58,35.71,0.00,20,5,8803
20260514_151031,8,2,2,EA,232.00,20,59.50,19.00,112.43,23.69,35.81,0.00,20,5,8803
20260514_151031,9,0,0,SSP,194.50,20,69.30,30.17,116.32,32.38,36.92,0.00,20,5,8803
20260514_151031,9,1,1,EV,178.00,20,60.28,23.65,111.07,26.93,33.36,0.00,20,5,8803
20260514_151031,9,2,2,EA,208.00,20,59.69,10.83,101.97,24.51,35.18,0.00,20,5,8803
20260514_151031,10,0,0,SSP,228.50,20,65.33,9.09,134.47,29.09,36.24,0.00,20,5,8803
20260514_151031,10,1,1,EV,160.00,20,58.15,8.24,99.52,26.05,32.10,0.00,20,5,8803
20260514_151031,10,2,2,EA,205.00,20,58.77,11.58,96.77,23.24,35.53,0.00,20,5,8803
20260514_151056,1,0,0,SSP,376.50,20,18.82,9.38,32.59,8.37,10.45,0.00,20,1,9067
20260514_151056,1,1,1,EV,359.50,20,17.97,9.22,30.11,7.90,10.06,0.00,20,1,9067
20260514_151056,1,2,2,EA,362.50,20,18.11,5.96,29.79,8.02,10.09,0.00,20,1,9067
20260514_151056,2,0,0,SSP,188.00,20,17.86,9.12,24.05,7.49,10.38,0.00,20,1,9067
20260514_151056,2,1,1,EV,186.50,20,17.84,8.34,25.15,7.52,10.33,0.00,20,1,9067
20260514_151056,2,2,2,EA,182.00,20,17.74,2.92,28.02,7.36,10.38,0.00,20,1,9067
20260514_151056,3,0,0,SSP,130.00,20,18.67,9.28,25.91,7.99,10.68,0.00,20,1,9067
20260514_151056,3,1,1,EV,135.00,20,18.37,8.68,26.83,7.96,10.42,0.00,20,1,9067
20260514_151056,3,2,2,EA,128.50,20,17.67,8.33,26.69,7.88,9.80,0.00,20,1,9067
20260514_151056,4,0,0,SSP,106.50,20,19.04,2.40,27.78,8.63,10.41,0.00,20,1,9067
20260514_151056,4,1,1,EV,104.00,20,18.42,2.40,26.47,8.40,10.02,0.00,20,1,9067
20260514_151056,4,2,2,EA,94.50,20,17.06,7.70,26.32,6.93,10.13,0.00,20,1,9067
20260514_151056,5,0,0,SSP,91.00,20,18.79,2.40,32.06,8.29,10.50,0.00,20,1,9067
20260514_151056,5,1,1,EV,85.00,20,18.24,2.40,30.07,8.05,10.19,0.00,20,1,9067
20260514_151056,5,2,2,EA,74.50,20,17.04,5.16,26.84,7.10,9.94,0.00,20,1,9067
20260514_151056,6,0,0,SSP,76.50,20,17.95,2.92,28.66,7.74,10.21,0.00,20,1,9067
20260514_151056,6,1,1,EV,74.00,20,17.60,2.92,26.09,7.54,10.06,0.00,20,1,9067
20260514_151056,6,2,2,EA,64.50,20,17.73,5.82,24.77,7.48,10.25,0.00,20,1,9067
20260514_151056,7,0,0,SSP,70.50,20,17.58,3.43,28.83,7.53,10.05,0.00,20,1,9067
20260514_151056,7,1,1,EV,67.00,20,17.39,2.92,29.82,7.02,10.37,0.00,20,1,9067
20260514_151056,7,2,2,EA,64.50,20,17.40,5.33,29.36,6.73,10.67,0.00,20,1,9067
20260514_151056,8,0,0,SSP,57.00,20,17.68,2.92,27.39,7.55,10.13,0.00,20,1,9067
20260514_151056,8,1,1,EV,55.00,20,17.80,3.43,24.94,7.61,10.19,0.00,20,1,9067
20260514_151056,8,2,2,EA,57.50,20,17.23,5.88,28.18,6.69,10.55,0.00,20,1,9067
20260514_151056,9,0,0,SSP,55.50,20,17.23,2.92,32.72,7.17,10.06,0.00,20,1,9067
20260514_151056,9,1,1,EV,56.00,20,17.08,2.40,30.94,7.10,9.98,0.00,20,1,9067
20260514_151056,9,2,2,EA,59.00,20,16.89,5.86,27.39,6.54,10.35,0.00,20,1,9067
20260514_151056,10,0,0,SSP,53.00,20,17.48,2.40,33.26,7.46,10.02,0.00,20,1,9067
20260514_151056,10,1,1,EV,48.50,20,16.99,2.92,29.11,7.07,9.91,0.00,20,1,9067
20260514_151056,10,2,2,EA,54.50,20,16.42,5.11,27.55,6.30,10.12,0.00,20,1,9067
20260514_151056,1,0,0,SSP,626.50,20,31.32,11.72,58.75,14.01,17.31,0.00,20,2,9067
20260514_151056,1,1,1,EV,618.50,20,30.92,12.58,56.75,13.70,17.22,0.00,20,2,9067
20260514_151056,1,2,2,EA,663.50,20,33.17,13.82,55.96,15.43,17.74,0.00,20,2,9067
20260514_151056,2,0,0,SSP,333.00,20,31.45,13.85,51.17,13.47,17.99,0.00,20,2,9067
20260514_151056,2,1,1,EV,337.00,20,31.08,11.00,54.69,14.31,16.77,0.00,20,2,9067
20260514_151056,2,2,2,EA,325.00,20,31.37,9.95,51.19,13.66,17.70,0.00,20,2,9067
20260514_151056,3,0,0,SSP,223.50,20,31.18,14.72,47.36,13.70,17.48,0.00,20,2,9067
20260514_151056,3,1,1,EV,228.50,20,31.29,12.90,44.25,13.78,17.50,0.00,20,2,9067
20260514_151056,3,2,2,EA,212.00,20,31.02,7.10,59.79,14.36,16.66,0.00,20,2,9067
20260514_151056,4,0,0,SSP,189.00,20,33.35,8.41,51.31,14.89,18.45,0.00,20,2,9067
20260514_151056,4,1,1,EV,172.00,20,31.72,9.44,47.80,14.16,17.57,0.00,20,2,9067
20260514_151056,4,2,2,EA,168.00,20,30.37,12.52,53.60,13.83,16.54,0.00,20,2,9067
20260514_151056,5,0,0,SSP,156.50,20,32.12,5.83,60.52,14.81,17.31,0.00,20,2,9067
20260514_151056,5,1,1,EV,149.00,20,31.38,6.86,50.33,14.01,17.37,0.00,20,2,9067
20260514_151056,5,2,2,EA,144.50,20,30.56,12.01,48.14,14.38,16.18,0.00,20,2,9067
20260514_151056,6,0,0,SSP,124.00,20,30.14,6.35,47.73,13.05,17.09,0.00,20,2,9067
20260514_151056,6,1,1,EV,117.00,20,29.24,5.32,44.90,12.34,16.90,0.00,20,2,9067
20260514_151056,6,2,2,EA,132.00,20,30.95,10.71,52.48,14.16,16.79,0.00,20,2,9067
20260514_151056,7,0,0,SSP,105.00,20,29.18,6.35,47.11,12.13,17.05,0.00,20,2,9067
20260514_151056,7,1,1,EV,128.50,20,30.18,4.29,59.28,13.56,16.61,0.00,20,2,9067
20260514_151056,7,2,2,EA,110.50,20,31.11,6.06,49.52,13.40,17.71,0.00,20,2,9067
20260514_151056,8,0,0,SSP,92.00,20,29.69,4.80,46.42,13.10,16.59,0.00,20,2,9067
20260514_151056,8,1,1,EV,89.50,20,28.20,5.83,44.14,12.41,15.80,0.00,20,2,9067
20260514_151056,8,2,2,EA,96.50,20,29.96,8.66,41.90,12.78,17.19,0.00,20,2,9067
20260514_151056,9,0,0,SSP,90.50,20,29.42,5.32,50.85,12.60,16.82,0.00,20,2,9067
20260514_151056,9,1,1,EV,94.00,20,29.07,6.86,53.07,12.65,16.41,0.00,20,2,9067
20260514_151056,9,2,2,EA,90.50,20,30.30,8.03,53.20,12.82,17.48,0.00,20,2,9067
20260514_151056,10,0,0,SSP,81.00,20,28.84,4.80,48.64,11.51,17.33,0.00,20,2,9067
20260514_151056,10,1,1,EV,84.50,20,29.66,4.80,50.98,12.77,16.89,0.00,20,2,9067
20260514_151056,10,2,2,EA,80.00,20,28.31,7.49,44.46,11.28,17.03,0.00,20,2,9067
20260514_151056,1,0,0,SSP,840.50,20,42.00,19.44,77.51,19.03,22.98,0.00,20,3,9067
20260514_151056,1,1,1,EV,824.50,20,41.22,15.58,74.79,18.57,22.65,0.00,20,3,9067
20260514_151056,1,2,2,EA,882.00,20,44.08,17.14,69.69,21.15,22.93,0.00,20,3,9067
20260514_151056,2,0,0,SSP,445.00,20,41.30,15.30,73.89,18.65,22.65,0.00,20,3,9067
20260514_151056,2,1,1,EV,401.50,20,39.59,15.67,63.69,17.54,22.06,0.00,20,3,9067
20260514_151056,2,2,2,EA,429.00,20,40.52,12.35,68.22,18.27,22.25,0.00,20,3,9067
20260514_151056,3,0,0,SSP,296.00,20,40.29,19.60,63.56,17.41,22.88,0.00,20,3,9067
20260514_151056,3,1,1,EV,307.00,20,40.33,17.84,65.32,17.35,22.98,0.00,20,3,9067
20260514_151056,3,2,2,EA,291.50,20,40.58,22.32,70.09,19.01,21.56,0.00,20,3,9067
20260514_151056,4,0,0,SSP,231.00,20,41.21,10.81,62.71,19.32,21.89,0.00,20,3,9067
20260514_151056,4,1,1,EV,230.00,20,39.34,7.72,71.57,17.83,21.52,0.00,20,3,9067
20260514_151056,4,2,2,EA,236.00,20,39.37,18.83,61.53,17.40,21.97,0.00,20,3,9067
20260514_151056,5,0,0,SSP,196.00,20,41.23,7.21,73.47,18.34,22.89,0.00,20,3,9067
20260514_151056,5,1,1,EV,195.50,20,39.79,8.75,63.91,17.83,21.95,0.00,20,3,9067
20260514_151056,5,2,2,EA,178.50,20,36.38,11.46,59.64,15.36,21.02,0.00,20,3,9067
20260514_151056,6,0,0,SSP,161.50,20,40.87,9.27,62.44,17.25,23.62,0.00,20,3,9067
20260514_151056,6,1,1,EV,162.50,20,38.50,5.66,72.27,16.37,22.13,0.00,20,3,9067
20260514_151056,6,2,2,EA,158.00,20,40.97,11.17,69.09,18.39,22.58,0.00,20,3,9067
20260514_151056,7,0,0,SSP,163.50,20,39.93,7.21,71.34,17.54,22.40,0.00,20,3,9067
20260514_151056,7,1,1,EV,144.50,20,38.30,8.32,69.38,16.91,21.39,0.00,20,3,9067
20260514_151056,7,2,2,EA,132.50,20,36.42,7.79,55.33,15.02,21.40,0.00,20,3,9067
20260514_151056,8,0,0,SSP,115.00,20,39.36,7.72,58.30,17.59,21.77,0.00,20,3,9067
20260514_151056,8,1,1,EV,119.00,20,37.73,5.15,76.68,16.82,20.92,0.00,20,3,9067
20260514_151056,8,2,2,EA,119.00,20,36.90,8.28,64.52,15.08,21.82,0.00,20,3,9067
20260514_151056,9,0,0,SSP,136.50,20,38.57,9.78,81.59,16.37,22.20,0.00,20,3,9067
20260514_151056,9,1,1,EV,122.00,20,39.02,8.24,73.83,16.85,22.18,0.00,20,3,9067
20260514_151056,9,2,2,EA,121.00,20,37.04,9.59,63.30,15.00,22.04,0.00,20,3,9067
20260514_151056,10,0,0,SSP,121.50,20,39.37,5.66,71.96,17.16,22.21,0.00,20,3,9067
20260514_151056,10,1,1,EV,118.00,20,37.19,9.78,74.63,15.83,21.36,0.00,20,3,9067
20260514_151056,10,2,2,EA,100.50,20,35.23,12.05,65.59,13.57,21.66,0.00,20,3,9067
20260514_151056,1,0,0,SSP,1069.00,20,53.43,19.50,88.83,25.34,28.09,0.00,20,4,9067
20260514_151056,1,1,1,EV,1047.50,20,52.36,17.38,91.59,24.51,27.85,0.00,20,4,9067
20260514_151056,1,2,2,EA,1062.50,20,53.12,16.56,87.16,25.02,28.10,0.00,20,4,9067
20260514_151056,2,0,0,SSP,558.50,20,51.14,19.66,94.11,24.04,27.10,0.00,20,4,9067
20260514_151056,2,1,1,EV,535.00,20,49.60,19.38,87.79,22.65,26.94,0.00,20,4,9067
20260514_151056,2,2,2,EA,500.00,20,48.92,17.33,96.34,22.23,26.69,0.00,20,4,9067
20260514_151056,3,0,0,SSP,375.00,20,50.40,21.90,82.60,21.90,28.51,0.00,20,4,9067
20260514_151056,3,1,1,EV,345.00,20,50.58,18.15,76.80,23.16,27.42,0.00,20,4,9067
20260514_151056,3,2,2,EA,356.50,20,48.15,23.36,80.67,22.07,26.08,0.00,20,4,9067
20260514_151056,4,0,0,SSP,270.50,20,50.64,10.12,94.12,23.22,27.42,0.00,20,4,9067
20260514_151056,4,1,1,EV,276.00,20,49.33,13.21,77.84,21.84,27.49,0.00,20,4,9067
20260514_151056,4,2,2,EA,243.00,20,46.68,20.59,72.46,20.59,26.09,0.00,20,4,9067
20260514_151056,5,0,0,SSP,250.00,20,52.78,13.73,82.19,24.10,28.68,0.00,20,4,9067
20260514_151056,5,1,1,EV,217.00,20,47.97,10.64,74.33,21.64,26.33,0.00,20,4,9067
20260514_151056,5,2,2,EA,209.50,20,45.08,12.79,66.30,18.91,26.17,0.00,20,4,9067
20260514_151056,6,0,0,SSP,210.00,20,48.17,7.55,91.58,21.34,26.83,0.00,20,4,9067
20260514_151056,6,1,1,EV,199.50,20,44.98,10.12,88.43,20.02,24.95,0.00,20,4,9067
20260514_151056,6,2,2,EA,181.50,20,45.76,14.92,69.17,19.81,25.96,0.00,20,4,9067
20260514_151056,7,0,0,SSP,188.50,20,48.12,10.08,81.54,20.48,27.64,0.00,20,4,9067
20260514_151056,7,1,1,EV,162.00,20,47.01,12.18,80.69,19.67,27.35,0.00,20,4,9067
20260514_151056,7,2,2,EA,155.50,20,43.64,11.10,65.25,17.59,26.05,0.00,20,4,9067
20260514_151056,8,0,0,SSP,149.00,20,49.63,6.52,75.28,21.67,27.95,0.00,20,4,9067
20260514_151056,8,1,1,EV,151.00,20,48.67,10.12,74.31,21.47,27.20,0.00,20,4,9067
20260514_151056,8,2,2,EA,153.00,20,46.92,11.63,79.28,19.81,27.12,0.00,20,4,9067
20260514_151056,9,0,0,SSP,144.50,20,46.54,8.58,77.71,18.37,28.17,0.00,20,4,9067
20260514_151056,9,1,1,EV,138.00,20,46.05,9.61,75.23,19.66,26.39,0.00,20,4,9067
20260514_151056,9,2,2,EA,150.00,20,47.66,13.60,94.19,20.40,27.26,0.00,20,4,9067
20260514_151056,10,0,0,SSP,169.00,20,48.33,9.61,99.01,21.06,27.27,0.00,20,4,9067
20260514_151056,10,1,1,EV,141.00,20,43.98,8.58,92.59,18.72,25.27,0.00,20,4,9067
20260514_151056,10,2,2,EA,117.50,20,44.11,13.06,76.69,16.79,27.32,0.00,20,4,9067
20260514_151056,1,0,0,SSP,1369.50,20,68.46,24.16,106.07,34.17,34.29,0.00,20,5,9067
20260514_151056,1,1,1,EV,1366.50,20,68.32,25.97,112.20,32.84,35.48,0.00,20,5,9067
20260514_151056,1,2,2,EA,1349.00,20,67.44,24.39,113.08,33.39,34.06,0.00,20,5,9067
20260514_151056,2,0,0,SSP,721.50,20,66.45,23.71,120.69,30.68,35.77,0.00,20,5,9067
20260514_151056,2,1,1,EV,640.50,20,63.81,24.54,98.73,28.04,35.77,0.00,20,5,9067
20260514_151056,2,2,2,EA,658.00,20,61.95,20.76,100.72,27.86,34.09,0.00,20,5,9067
20260514_151056,3,0,0,SSP,470.50,20,62.93,30.17,101.32,28.36,34.57,0.00,20,5,9067
20260514_151056,3,1,1,EV,451.00,20,65.97,30.80,108.28,30.40,35.57,0.00,20,5,9067
20260514_151056,3,2,2,EA,459.00,20,65.22,34.44,105.34,31.37,33.86,0.00,20,5,9067
20260514_151056,4,0,0,SSP,348.00,20,65.33,18.19,99.78,30.35,34.97,0.00,20,5,9067
20260514_151056,4,1,1,EV,376.00,20,62.36,17.16,102.78,28.01,34.35,0.00,20,5,9067
20260514_151056,4,2,2,EA,338.50,20,63.13,30.39,107.50,28.36,34.77,0.00,20,5,9067
20260514_151056,5,0,0,SSP,290.00,20,65.54,16.64,101.74,29.44,36.10,0.00,20,5,9067
20260514_151056,5,1,1,EV,291.00,20,64.15,16.13,105.20,28.66,35.49,0.00,20,5,9067
20260514_151056,5,2,2,EA,259.50,20,59.09,13.41,107.90,25.74,33.35,0.00,20,5,9067
20260514_151056,6,0,0,SSP,273.00,20,62.94,16.64,109.53,27.23,35.71,0.00,20,5,9067
20260514_151056,6,1,1,EV,257.00,20,62.16,14.07,98.41,28.24,33.92,0.00,20,5,9067
20260514_151056,6,2,2,EA,253.50,20,64.19,16.34,106.28,29.25,34.94,0.00,20,5,9067
20260514_151056,7,0,0,SSP,255.00,20,64.98,12.83,114.35,27.94,37.04,0.00,20,5,9067
20260514_151056,7,1,1,EV,246.50,20,61.83,15.43,116.18,27.95,33.88,0.00,20,5,9067
20260514_151056,7,2,2,EA,216.00,20,58.93,14.38,98.63,25.22,33.71,0.00,20,5,9067
20260514_151056,8,0,0,SSP,190.00,20,64.29,14.07,94.57,28.48,35.81,0.00,20,5,9067
20260514_151056,8,1,1,EV,224.50,20,63.66,13.56,104.92,29.02,34.65,0.00,20,5,9067
20260514_151056,8,2,2,EA,185.50,20,62.91,13.90,102.73,26.78,36.14,0.00,20,5,9067
20260514_151056,9,0,0,SSP,213.00,20,59.26,9.95,125.71,25.10,34.16,0.00,20,5,9067
20260514_151056,9,1,1,EV,202.50,20,62.19,14.07,114.11,26.86,35.33,0.00,20,5,9067
20260514_151056,9,2,2,EA,190.00,20,61.33,15.73,106.89,25.67,35.67,0.00,20,5,9067
20260514_151056,10,0,0,SSP,209.50,20,61.53,14.07,114.43,26.17,35.36,0.00,20,5,9067
20260514_151056,10,1,1,EV,216.00,20,61.29,16.64,136.91,25.59,35.70,0.00,20,5,9067
20260514_151056,10,2,2,EA,150.00,20,59.23,16.54,105.78,22.54,36.69,0.00,20,5,9067
20260514_151122,1,0,0,SSP,419.00,20,20.95,4.88,37.55,9.29,11.66,0.00,20,1,9341
20260514_151122,1,1,1,EV,394.50,20,19.70,5.58,33.84,8.91,10.79,0.00,20,1,9341
20260514_151122,1,2,2,EA,396.50,20,19.80,8.05,37.24,8.76,11.04,0.00,20,1,9341
20260514_151122,2,0,0,SSP,225.50,20,21.44,8.30,35.65,9.61,11.83,0.00,20,1,9341
20260514_151122,2,1,1,EV,213.50,20,20.53,8.30,35.13,9.51,11.02,0.00,20,1,9341
20260514_151122,2,2,2,EA,207.50,20,19.44,8.34,32.67,8.48,10.96,0.00,20,1,9341
20260514_151122,3,0,0,SSP,148.00,20,21.11,8.89,35.52,9.57,11.55,0.00,20,1,9341
20260514_151122,3,1,1,EV,137.50,20,20.08,8.42,36.59,9.14,10.94,0.00,20,1,9341
20260514_151122,3,2,2,EA,143.00,20,19.56,10.02,30.06,8.41,11.15,0.00,20,1,9341
20260514_151122,4,0,0,SSP,120.00,20,20.48,8.76,36.17,8.82,11.65,0.00,20,1,9341
20260514_151122,4,1,1,EV,111.50,20,19.57,7.94,36.94,8.74,10.83,0.00,20,1,9341
20260514_151122,4,2,2,EA,105.00,20,19.51,9.53,33.72,8.32,11.18,0.00,20,1,9341
20260514_151122,5,0,0,SSP,92.50,20,20.14,6.97,37.04,8.12,12.02,0.00,20,1,9341
20260514_151122,5,1,1,EV,88.50,20,19.22,6.31,35.55,8.05,11.18,0.00,20,1,9341
20260514_151122,5,2,2,EA,89.00,20,19.25,6.66,37.78,7.98,11.27,0.00,20,1,9341
20260514_151122,6,0,0,SSP,84.00,20,19.53,5.96,36.33,7.78,11.74,0.00,20,1,9341
20260514_151122,6,1,1,EV,73.50,20,18.85,6.92,35.40,7.60,11.25,0.00,20,1,9341
20260514_151122,6,2,2,EA,87.00,20,19.13,2.95,39.11,7.91,11.23,0.00,20,1,9341
20260514_151122,7,0,0,SSP,64.00,20,19.31,6.63,36.95,7.14,12.17,0.00,20,1,9341
20260514_151122,7,1,1,EV,56.50,20,18.25,6.66,31.81,7.31,10.94,0.00,20,1,9341
20260514_151122,7,2,2,EA,71.50,20,18.99,4.22,33.99,7.53,11.46,0.00,20,1,9341
20260514_151122,8,0,0,SSP,57.00,20,19.00,4.22,36.17,7.66,11.34,0.00,20,1,9341
20260514_151122,8,1,1,EV,58.00,20,18.47,4.22,33.63,7.44,11.03,0.00,20,1,9341
20260514_151122,8,2,2,EA,69.00,20,19.03,7.24,38.55,7.92,11.11,0.00,20,1,9341
20260514_151122,9,0,0,SSP,56.50,20,19.53,4.85,36.85,7.75,11.78,0.00,20,1,9341
20260514_151122,9,1,1,EV,56.00,20,18.32,3.58,36.75,7.17,11.15,0.00,20,1,9341
20260514_151122,9,2,2,EA,62.00,20,18.55,7.79,37.97,7.42,11.13,0.00,20,1,9341
20260514_151122,10,0,0,SSP,51.50,20,17.96,4.85,37.07,6.72,11.24,0.00,20,1,9341
20260514_151122,10,1,1,EV,50.00,20,17.59,4.22,33.81,6.74,10.85,0.00,20,1,9341
20260514_151122,10,2,2,EA,53.00,20,18.46,9.38,34.08,7.77,10.69,0.00,20,1,9341
20260514_151122,1,0,0,SSP,728.50,20,36.42,12.00,70.16,16.23,20.19,0.00,20,2,9341
20260514_151122,1,1,1,EV,702.50,20,35.11,12.55,61.47,15.90,19.21,0.00,20,2,9341
20260514_151122,1,2,2,EA,678.50,20,33.91,17.75,69.95,14.62,19.29,0.00,20,2,9341
20260514_151122,2,0,0,SSP,379.50,20,36.53,14.76,64.99,14.68,21.85,0.00,20,2,9341
20260514_151122,2,1,1,EV,362.00,20,34.85,13.54,56.91,14.44,20.40,0.00,20,2,9341
20260514_151122,2,2,2,EA,371.50,20,34.86,12.85,63.57,15.02,19.84,0.00,20,2,9341
20260514_151122,3,0,0,SSP,263.50,20,38.06,17.52,70.06,15.95,22.11,0.00,20,2,9341
20260514_151122,3,1,1,EV,244.00,20,35.18,17.13,59.27,15.32,19.86,0.00,20,2,9341
20260514_151122,3,2,2,EA,236.00,20,34.19,19.58,55.46,14.09,20.10,0.00,20,2,9341
20260514_151122,4,0,0,SSP,217.50,20,38.16,13.35,71.73,16.00,22.16,0.00,20,2,9341
20260514_151122,4,1,1,EV,191.50,20,33.97,10.74,57.13,13.59,20.38,0.00,20,2,9341
20260514_151122,4,2,2,EA,208.50,20,34.88,16.21,57.83,14.18,20.70,0.00,20,2,9341
20260514_151122,5,0,0,SSP,167.50,20,35.40,11.80,68.47,13.76,21.64,0.00,20,2,9341
20260514_151122,5,1,1,EV,158.50,20,33.39,11.11,57.14,13.69,19.70,0.00,20,2,9341
20260514_151122,5,2,2,EA,168.00,20,34.09,10.58,58.06,12.68,21.41,0.00,20,2,9341
20260514_151122,6,0,0,SSP,141.50,20,34.72,10.15,68.81,13.10,21.62,0.00,20,2,9341
20260514_151122,6,1,1,EV,143.00,20,32.79,10.01,57.47,12.53,20.27,0.00,20,2,9341
20260514_151122,6,2,2,EA,143.00,20,34.28,12.86,52.55,13.93,20.35,0.00,20,2,9341
20260514_151122,7,0,0,SSP,111.00,20,32.82,13.61,57.63,12.34,20.47,0.00,20,2,9341
20260514_151122,7,1,1,EV,106.50,20,30.75,11.19,55.61,11.43,19.32,0.00,20,2,9341
20260514_151122,7,2,2,EA,122.00,20,32.48,7.80,51.39,12.71,19.77,0.00,20,2,9341
20260514_151122,8,0,0,SSP,114.00,20,34.80,9.48,59.40,13.37,21.42,0.00,20,2,9341
20260514_151122,8,1,1,EV,99.50,20,32.24,9.75,55.67,12.44,19.80,0.00,20,2,9341
20260514_151122,8,2,2,EA,102.00,20,33.32,11.89,57.33,14.24,19.08,0.00,20,2,9341
20260514_151122,9,0,0,SSP,106.00,20,34.66,11.64,68.36,13.07,21.58,0.00,20,2,9341
20260514_151122,9,1,1,EV,90.50,20,32.60,10.33,58.32,12.49,20.12,0.00,20,2,9341
20260514_151122,9,2,2,EA,101.50,20,32.70,9.99,64.92,12.73,19.97,0.00,20,2,9341
20260514_151122,10,0,0,SSP,85.00,20,32.38,12.23,57.17,11.13,21.25,0.00,20,2,9341
20260514_151122,10,1,1,EV,89.50,20,31.62,9.07,56.86,11.78,19.83,0.00,20,2,9341
20260514_151122,10,2,2,EA,98.00,20,34.46,13.22,67.30,14.25,20.21,0.00,20,2,9341
20260514_151122,1,0,0,SSP,994.00,20,49.70,11.50,102.30,20.74,28.95,0.00,20,3,9341
20260514_151122,1,1,1,EV,900.00,20,45.00,13.77,80.07,19.05,25.95,0.00,20,3,9341
20260514_151122,1,2,2,EA,914.00,20,45.68,17.33,86.37,18.86,26.82,0.00,20,3,9341
20260514_151122,2,0,0,SSP,499.00,20,47.65,18.76,89.45,17.79,29.86,0.00,20,3,9341
20260514_151122,2,1,1,EV,486.50,20,46.15,17.35,76.38,20.52,25.62,0.00,20,3,9341
20260514_151122,2,2,2,EA,473.00,20,44.58,16.20,75.51,18.12,26.46,0.00,20,3,9341
20260514_151122,3,0,0,SSP,355.00,20,48.01,14.98,92.24,20.28,27.73,0.00,20,3,9341
20260514_151122,3,1,1,EV,312.00,20,43.53,18.00,72.90,18.52,25.01,0.00,20,3,9341
20260514_151122,3,2,2,EA,300.50,20,43.71,15.30,78.40,17.88,25.82,0.00,20,3,9341
20260514_151122,4,0,0,SSP,257.00,20,45.64,13.27,89.41,17.42,28.22,0.00,20,3,9341
20260514_151122,4,1,1,EV,242.50,20,43.59,12.44,75.88,18.15,25.44,0.00,20,3,9341
20260514_151122,4,2,2,EA,236.00,20,43.98,14.71,70.76,16.74,27.24,0.00,20,3,9341
20260514_151122,5,0,0,SSP,210.50,20,46.37,13.72,94.46,17.98,28.39,0.00,20,3,9341
20260514_151122,5,1,1,EV,201.50,20,42.13,13.11,84.82,17.39,24.73,0.00,20,3,9341
20260514_151122,5,2,2,EA,207.00,20,42.65,13.44,69.64,15.48,27.18,0.00,20,3,9341
20260514_151122,6,0,0,SSP,166.50,20,43.28,12.47,93.65,15.14,28.14,0.00,20,3,9341
20260514_151122,6,1,1,EV,174.50,20,41.94,12.99,75.41,15.58,26.36,0.00,20,3,9341
20260514_151122,6,2,2,EA,183.00,20,44.03,15.18,71.61,17.23,26.80,0.00,20,3,9341
20260514_151122,7,0,0,SSP,155.00,20,43.54,13.27,89.31,15.16,28.39,0.00,20,3,9341
20260514_151122,7,1,1,EV,137.50,20,40.85,17.08,85.30,14.01,26.83,0.00,20,3,9341
20260514_151122,7,2,2,EA,135.00,20,41.81,13.14,79.51,15.99,25.82,0.00,20,3,9341
20260514_151122,8,0,0,SSP,148.00,20,44.84,12.95,82.42,16.59,28.25,0.00,20,3,9341
20260514_151122,8,1,1,EV,140.00,20,41.06,12.65,78.74,14.98,26.08,0.00,20,3,9341
20260514_151122,8,2,2,EA,142.00,20,44.87,13.72,77.76,18.60,26.28,0.00,20,3,9341
20260514_151122,9,0,0,SSP,128.00,20,43.60,12.65,83.30,15.64,27.96,0.00,20,3,9341
20260514_151122,9,1,1,EV,126.00,20,40.17,13.12,80.16,14.39,25.78,0.00,20,3,9341
20260514_151122,9,2,2,EA,122.50,20,40.55,16.29,75.88,14.88,25.66,0.00,20,3,9341
20260514_151122,10,0,0,SSP,111.00,20,42.22,15.18,76.53,13.68,28.54,0.00,20,3,9341
20260514_151122,10,1,1,EV,124.50,20,40.73,12.02,82.35,13.74,26.99,0.00,20,3,9341
20260514_151122,10,2,2,EA,124.50,20,41.74,14.88,84.46,16.39,25.35,0.00,20,3,9341
20260514_151122,1,0,0,SSP,1196.50,20,59.82,16.73,128.11,24.94,34.88,0.00,20,4,9341
20260514_151122,1,1,1,EV,1171.50,20,58.56,19.70,122.95,25.29,33.27,0.00,20,4,9341
20260514_151122,1,2,2,EA,1137.00,20,56.83,21.73,119.73,24.14,32.70,0.00,20,4,9341
20260514_151122,2,0,0,SSP,609.50,20,58.83,22.40,103.20,22.34,36.49,0.00,20,4,9341
20260514_151122,2,1,1,EV,598.50,20,56.08,23.33,94.37,25.52,30.56,0.00,20,4,9341
20260514_151122,2,2,2,EA,589.50,20,55.68,19.30,108.37,22.73,32.95,0.00,20,4,9341
