runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260513_011122,5,2,2,EA,247.50,20,43.17,13.58,110.32,16.03,27.14,0.00,20,3,42
20260513_011122,6,0,0,SSP,155.00,20,35.61,18.57,73.86,15.32,20.29,0.00,20,3,42
20260513_011122,6,1,1,EV,216.00,20,39.17,18.13,115.41,12.78,26.38,0.00,20,3,42
20260513_011122,6,2,2,EA,279.50,20,40.72,13.68,113.89,13.79,26.93,0.00,20,3,42
20260513_011122,7,0,0,SSP,130.50,20,35.54,13.54,75.05,15.01,20.52,0.00,20,3,42
20260513_011122,7,1,1,EV,199.00,20,42.14,15.57,121.03,15.37,26.77,0.00,20,3,42
20260513_011122,7,2,2,EA,227.50,20,39.24,13.58,115.62,12.24,27.00,0.00,20,3,42
20260513_011122,8,0,0,SSP,124.00,20,36.72,10.84,64.07,16.41,20.31,0.00,20,3,42
20260513_011122,8,1,1,EV,184.00,20,39.37,13.59,111.78,12.87,26.50,0.00,20,3,42
20260513_011122,8,2,2,EA,244.50,20,37.89,7.71,117.09,11.03,26.86,0.00,20,3,42
20260513_011122,9,0,0,SSP,98.00,20,33.89,10.84,83.67,14.46,19.43,0.00,20,3,42
20260513_011122,9,1,1,EV,193.50,20,40.50,13.32,122.24,13.87,26.63,0.00,20,3,42
20260513_011122,9,2,2,EA,223.00,20,41.07,7.47,118.77,14.59,26.48,0.00,20,3,42
20260513_011122,10,0,0,SSP,109.50,20,35.46,10.84,85.40,15.98,19.48,0.00,20,3,42
20260513_011122,10,1,1,EV,197.00,20,39.70,13.00,125.87,12.66,27.05,0.00,20,3,42
20260513_011122,10,2,2,EA,241.00,20,38.78,10.03,121.12,11.78,27.00,0.00,20,3,42
20260513_011122,1,0,0,SSP,1079.50,20,53.96,18.43,106.97,20.71,33.26,0.00,20,4,42
20260513_011122,1,1,1,EV,1065.50,20,53.27,18.78,83.52,21.61,31.67,0.00,20,4,42
20260513_011122,1,2,2,EA,1081.50,20,54.06,18.32,132.39,22.33,31.73,0.00,20,4,42
20260513_011122,2,0,0,SSP,474.50,20,45.89,14.95,80.21,19.97,25.92,0.00,20,4,42
20260513_011122,2,1,1,EV,537.00,20,51.62,22.98,107.11,19.42,32.20,0.00,20,4,42
20260513_011122,2,2,2,EA,650.00,20,56.48,17.41,142.97,22.86,33.61,0.00,20,4,42
20260513_011122,3,0,0,SSP,309.00,20,44.98,12.17,76.22,20.76,24.22,0.00,20,4,42
20260513_011122,3,1,1,EV,373.50,20,54.12,16.01,92.28,20.83,33.29,0.00,20,4,42
20260513_011122,3,2,2,EA,493.00,20,53.53,17.05,143.44,19.19,34.34,0.00,20,4,42
20260513_011122,4,0,0,SSP,235.50,20,43.54,12.47,93.73,19.16,24.38,0.00,20,4,42
20260513_011122,4,1,1,EV,273.00,20,51.52,11.42,101.27,17.59,33.93,0.00,20,4,42
20260513_011122,4,2,2,EA,425.50,20,52.35,6.99,143.75,18.60,33.75,0.00,20,4,42
20260513_011122,5,0,0,SSP,219.00,20,43.53,11.66,110.44,19.88,23.65,0.00,20,4,42
20260513_011122,5,1,1,EV,287.00,20,51.19,14.84,139.97,18.05,33.14,0.00,20,4,42
20260513_011122,5,2,2,EA,352.50,20,51.20,14.51,141.87,17.46,33.74,0.00,20,4,42
20260513_011122,6,0,0,SSP,175.00,20,43.04,19.30,75.04,17.89,25.14,0.00,20,4,42
20260513_011122,6,1,1,EV,206.50,20,48.09,18.53,98.84,15.32,32.77,0.00,20,4,42
20260513_011122,6,2,2,EA,325.00,20,49.45,15.06,141.82,16.05,33.41,0.00,20,4,42
20260513_011122,7,0,0,SSP,156.00,20,42.19,15.65,95.19,17.27,24.92,0.00,20,4,42
20260513_011122,7,1,1,EV,197.00,20,48.42,18.47,103.32,15.66,32.76,0.00,20,4,42
20260513_011122,7,2,2,EA,280.00,20,48.73,14.83,140.34,15.86,32.87,0.00,20,4,42
20260513_011122,8,0,0,SSP,149.00,20,43.70,13.14,79.92,19.86,23.84,0.00,20,4,42
20260513_011122,8,1,1,EV,237.50,20,49.91,15.98,149.72,15.42,34.49,0.00,20,4,42
20260513_011122,8,2,2,EA,294.50,20,46.83,8.11,140.80,14.03,32.79,0.00,20,4,42
20260513_011122,9,0,0,SSP,139.50,20,45.20,13.14,89.53,21.52,23.68,0.00,20,4,42
20260513_011122,9,1,1,EV,228.00,20,51.34,17.77,140.40,18.10,33.24,0.00,20,4,42
20260513_011122,9,2,2,EA,295.00,20,51.93,9.17,136.95,18.16,33.77,0.00,20,4,42
20260513_011122,10,0,0,SSP,141.50,20,44.63,13.78,81.36,20.37,24.26,0.00,20,4,42
20260513_011122,10,1,1,EV,262.50,20,51.55,17.77,145.26,18.02,33.53,0.00,20,4,42
20260513_011122,10,2,2,EA,267.00,20,46.31,8.81,145.71,14.01,32.30,0.00,20,4,42
20260513_011122,1,0,0,SSP,1416.50,20,70.82,20.09,142.38,27.97,42.86,0.00,20,5,42
20260513_011122,1,1,1,EV,1371.00,20,68.53,21.19,113.65,28.14,40.39,0.00,20,5,42
20260513_011122,1,2,2,EA,1456.50,20,72.81,19.16,197.13,30.26,42.55,0.00,20,5,42
20260513_011122,2,0,0,SSP,570.50,20,55.50,15.14,103.37,26.04,29.46,0.00,20,5,42
20260513_011122,2,1,1,EV,709.00,20,70.28,24.38,131.08,26.90,43.38,0.00,20,5,42
20260513_011122,2,2,2,EA,929.00,20,76.11,18.51,207.45,32.57,43.54,0.00,20,5,42
20260513_011122,3,0,0,SSP,391.50,20,56.19,13.90,120.23,27.97,28.23,0.00,20,5,42
20260513_011122,3,1,1,EV,501.00,20,69.96,18.18,136.08,26.62,43.34,0.00,20,5,42
20260513_011122,3,2,2,EA,661.50,20,67.83,18.83,206.09,24.51,43.32,0.00,20,5,42
20260513_011122,4,0,0,SSP,286.00,20,53.64,12.28,122.43,25.80,27.84,0.00,20,5,42
20260513_011122,4,1,1,EV,369.50,20,69.51,12.28,135.90,26.14,43.37,0.00,20,5,42
20260513_011122,4,2,2,EA,604.50,20,67.97,8.26,208.57,24.39,43.58,0.00,20,5,42
20260513_011122,5,0,0,SSP,269.50,20,52.37,12.28,137.79,24.46,27.91,0.00,20,5,42
20260513_011122,5,1,1,EV,410.00,20,66.91,12.28,205.88,23.31,43.60,0.00,20,5,42
20260513_011122,5,2,2,EA,421.50,20,66.54,16.00,211.66,22.01,44.53,0.00,20,5,42
20260513_011122,6,0,0,SSP,262.50,20,55.90,20.99,138.57,26.68,29.22,0.00,20,5,42
20260513_011122,6,1,1,EV,362.50,20,63.98,23.28,204.61,20.68,43.30,0.00,20,5,42
20260513_011122,6,2,2,EA,457.00,20,66.21,15.89,211.56,22.57,43.64,0.00,20,5,42
20260513_011122,7,0,0,SSP,197.50,20,53.02,17.46,153.89,23.84,29.18,0.00,20,5,42
20260513_011122,7,1,1,EV,326.00,20,67.66,21.64,199.80,24.77,42.89,0.00,20,5,42
20260513_011122,7,2,2,EA,397.50,20,63.54,15.39,204.08,19.52,44.01,0.00,20,5,42
20260513_011122,8,0,0,SSP,180.00,20,54.12,15.43,102.32,25.39,28.74,0.00,20,5,42
20260513_011122,8,1,1,EV,333.50,20,64.33,20.36,209.99,20.70,43.63,0.00,20,5,42
20260513_011122,8,2,2,EA,418.50,20,60.92,8.62,208.16,17.06,43.86,0.00,20,5,42
20260513_011122,9,0,0,SSP,179.00,20,59.86,15.43,121.41,31.19,28.67,0.00,20,5,42
20260513_011122,9,1,1,EV,335.00,20,67.82,20.39,209.46,24.42,43.40,0.00,20,5,42
20260513_011122,9,2,2,EA,419.00,20,68.04,13.80,209.29,24.07,43.97,0.00,20,5,42
20260513_011122,10,0,0,SSP,167.50,20,56.83,15.43,112.40,28.68,28.15,0.00,20,5,42
20260513_011122,10,1,1,EV,370.00,20,66.45,20.39,206.82,22.92,43.53,0.00,20,5,42
20260513_011122,10,2,2,EA,410.50,20,61.93,12.70,201.76,18.46,43.47,0.00,20,5,42
20260513_011158,1,0,0,SSP,375.00,20,18.74,7.02,31.74,7.93,10.81,0.00,20,1,88
20260513_011158,1,1,1,EV,359.50,20,17.97,7.50,33.09,7.64,10.32,0.00,20,1,88
20260513_011158,1,2,2,EA,335.50,20,16.77,7.72,27.21,6.44,10.33,0.00,20,1,88
20260513_011158,2,0,0,SSP,187.00,20,17.78,8.84,32.23,6.83,10.95,0.00,20,1,88
20260513_011158,2,1,1,EV,172.00,20,16.98,8.71,30.83,6.60,10.39,0.00,20,1,88
20260513_011158,2,2,2,EA,184.50,20,17.60,8.66,36.96,7.03,10.56,0.00,20,1,88
20260513_011158,3,0,0,SSP,125.50,20,18.01,8.27,31.70,7.48,10.53,0.00,20,1,88
20260513_011158,3,1,1,EV,125.00,20,17.49,8.84,27.95,6.87,10.62,0.00,20,1,88
20260513_011158,3,2,2,EA,121.00,20,17.15,8.41,27.40,6.68,10.47,0.00,20,1,88
20260513_011158,4,0,0,SSP,101.00,20,17.94,7.53,32.36,7.40,10.54,0.00,20,1,88
20260513_011158,4,1,1,EV,90.00,20,17.17,7.53,25.74,6.59,10.58,0.00,20,1,88
20260513_011158,4,2,2,EA,94.50,20,16.43,7.53,27.04,6.10,10.33,0.00,20,1,88
20260513_011158,5,0,0,SSP,78.00,20,17.45,9.37,26.99,6.82,10.63,0.00,20,1,88
20260513_011158,5,1,1,EV,81.00,20,16.93,9.88,28.22,6.48,10.45,0.00,20,1,88
20260513_011158,5,2,2,EA,75.50,20,16.99,6.88,28.70,6.73,10.26,0.00,20,1,88
20260513_011158,6,0,0,SSP,63.00,20,17.21,5.28,32.61,6.75,10.46,0.00,20,1,88
20260513_011158,6,1,1,EV,65.00,20,16.94,5.28,36.43,6.43,10.50,0.00,20,1,88
20260513_011158,6,2,2,EA,76.00,20,16.80,4.76,32.90,6.63,10.17,0.00,20,1,88
20260513_011158,7,0,0,SSP,60.50,20,17.59,5.03,32.80,7.04,10.55,0.00,20,1,88
20260513_011158,7,1,1,EV,54.50,20,16.65,5.03,27.69,6.38,10.28,0.00,20,1,88
20260513_011158,7,2,2,EA,62.00,20,16.17,6.88,26.96,6.11,10.06,0.00,20,1,88
20260513_011158,8,0,0,SSP,62.00,20,16.71,4.38,34.18,6.33,10.38,0.00,20,1,88
20260513_011158,8,1,1,EV,55.00,20,16.40,5.48,28.64,5.89,10.50,0.00,20,1,88
20260513_011158,8,2,2,EA,63.50,20,15.87,6.88,35.03,5.75,10.12,0.00,20,1,88
20260513_011158,9,0,0,SSP,56.50,20,16.97,3.69,32.35,6.32,10.65,0.00,20,1,88
20260513_011158,9,1,1,EV,51.00,20,16.55,4.34,37.75,5.66,10.89,0.00,20,1,88
20260513_011158,9,2,2,EA,55.00,20,15.86,3.69,29.44,5.49,10.37,0.00,20,1,88
20260513_011158,10,0,0,SSP,47.50,20,18.07,3.69,32.65,7.21,10.86,0.00,20,1,88
20260513_011158,10,1,1,EV,48.00,20,17.03,3.69,37.31,6.25,10.78,0.00,20,1,88
20260513_011158,10,2,2,EA,43.00,20,15.58,6.88,30.59,5.51,10.07,0.00,20,1,88
20260513_011158,1,0,0,SSP,677.50,20,33.87,11.33,65.06,14.48,19.39,0.00,20,2,88
20260513_011158,1,1,1,EV,597.50,20,29.85,11.76,52.01,12.20,17.66,0.00,20,2,88
20260513_011158,1,2,2,EA,584.50,20,29.20,11.00,54.79,10.99,18.21,0.00,20,2,88
20260513_011158,2,0,0,SSP,322.50,20,31.55,13.69,52.15,11.45,20.10,0.00,20,2,88
20260513_011158,2,1,1,EV,301.50,20,28.71,12.55,54.85,10.33,18.38,0.00,20,2,88
20260513_011158,2,2,2,EA,305.50,20,28.62,10.52,53.86,10.29,18.34,0.00,20,2,88
20260513_011158,3,0,0,SSP,236.50,20,33.52,13.50,58.83,13.11,20.40,0.00,20,2,88
20260513_011158,3,1,1,EV,241.00,20,31.21,11.73,58.77,12.75,18.46,0.00,20,2,88
20260513_011158,3,2,2,EA,203.00,20,29.25,12.49,59.46,11.23,18.02,0.00,20,2,88
20260513_011158,4,0,0,SSP,192.50,20,33.74,14.37,64.64,12.98,20.77,0.00,20,2,88
20260513_011158,4,1,1,EV,166.50,20,29.66,8.59,63.58,11.38,18.28,0.00,20,2,88
20260513_011158,4,2,2,EA,180.50,20,28.81,13.06,60.17,10.17,18.65,0.00,20,2,88
20260513_011158,5,0,0,SSP,153.00,20,35.06,13.90,65.67,14.50,20.56,0.00,20,2,88
20260513_011158,5,1,1,EV,142.50,20,31.15,14.26,64.41,11.91,19.24,0.00,20,2,88
20260513_011158,5,2,2,EA,131.50,20,28.56,9.04,59.85,10.34,18.22,0.00,20,2,88
20260513_011158,6,0,0,SSP,131.50,20,32.70,9.87,62.27,12.13,20.57,0.00,20,2,88
20260513_011158,6,1,1,EV,119.50,20,29.22,11.76,60.78,10.38,18.84,0.00,20,2,88
20260513_011158,6,2,2,EA,110.50,20,28.78,7.60,61.92,11.48,17.30,0.00,20,2,88
20260513_011158,7,0,0,SSP,103.50,20,32.62,9.67,57.23,11.65,20.97,0.00,20,2,88
20260513_011158,7,1,1,EV,95.50,20,29.70,11.49,60.07,10.70,19.00,0.00,20,2,88
20260513_011158,7,2,2,EA,98.00,20,28.68,7.90,60.65,10.86,17.83,0.00,20,2,88
20260513_011158,8,0,0,SSP,107.00,20,33.56,9.40,56.21,13.06,20.50,0.00,20,2,88
20260513_011158,8,1,1,EV,86.50,20,28.78,8.03,60.00,10.10,18.68,0.00,20,2,88
20260513_011158,8,2,2,EA,103.00,20,29.18,7.60,55.05,11.88,17.30,0.00,20,2,88
20260513_011158,9,0,0,SSP,110.00,20,34.88,6.07,65.00,13.64,21.24,0.00,20,2,88
20260513_011158,9,1,1,EV,106.00,20,31.00,5.42,64.45,11.84,19.16,0.00,20,2,88
20260513_011158,9,2,2,EA,105.00,20,31.31,6.07,64.98,12.86,18.45,0.00,20,2,88
20260513_011158,10,0,0,SSP,96.00,20,34.30,5.42,65.10,13.14,21.16,0.00,20,2,88
20260513_011158,10,1,1,EV,90.50,20,32.02,7.37,63.39,12.68,19.35,0.00,20,2,88
20260513_011158,10,2,2,EA,93.00,20,28.19,7.60,69.69,10.51,17.68,0.00,20,2,88
20260513_011158,1,0,0,SSP,967.50,20,48.37,16.02,85.00,21.81,26.56,0.00,20,3,88
20260513_011158,1,1,1,EV,835.00,20,41.73,15.14,77.77,19.17,22.57,0.00,20,3,88
20260513_011158,1,2,2,EA,787.00,20,39.33,15.26,68.61,16.60,22.73,0.00,20,3,88
20260513_011158,2,0,0,SSP,496.50,20,45.64,18.55,86.79,17.28,28.36,0.00,20,3,88
20260513_011158,2,1,1,EV,418.00,20,39.43,14.46,74.87,16.13,23.29,0.00,20,3,88
20260513_011158,2,2,2,EA,417.00,20,39.77,13.47,76.81,16.48,23.29,0.00,20,3,88
20260513_011158,3,0,0,SSP,349.50,20,46.68,15.59,81.17,17.60,29.08,0.00,20,3,88
20260513_011158,3,1,1,EV,303.00,20,42.43,12.54,74.22,17.93,24.50,0.00,20,3,88
20260513_011158,3,2,2,EA,298.00,20,40.64,15.90,78.58,17.31,23.33,0.00,20,3,88
20260513_011158,4,0,0,SSP,243.50,20,46.00,15.68,97.34,17.05,28.94,0.00,20,3,88
20260513_011158,4,1,1,EV,213.50,20,37.92,8.55,87.75,15.19,22.74,0.00,20,3,88
20260513_011158,4,2,2,EA,241.00,20,39.20,8.55,77.49,16.88,22.31,0.00,20,3,88
20260513_011158,5,0,0,SSP,237.00,20,47.75,14.50,90.25,18.44,29.31,0.00,20,3,88
20260513_011158,5,1,1,EV,192.00,20,41.11,19.26,76.66,16.80,24.31,0.00,20,3,88
20260513_011158,5,2,2,EA,192.50,20,38.83,8.55,83.51,14.91,23.92,0.00,20,3,88
20260513_011158,6,0,0,SSP,196.50,20,45.46,15.65,86.08,17.00,28.46,0.00,20,3,88
20260513_011158,6,1,1,EV,173.50,20,39.93,13.31,77.60,15.90,24.03,0.00,20,3,88
20260513_011158,6,2,2,EA,155.50,20,37.82,8.55,87.28,14.22,23.60,0.00,20,3,88
20260513_011158,7,0,0,SSP,183.00,20,46.78,14.39,93.22,17.10,29.69,0.00,20,3,88
20260513_011158,7,1,1,EV,153.00,20,41.28,12.68,81.65,17.06,24.23,0.00,20,3,88
20260513_011158,7,2,2,EA,138.00,20,40.72,16.23,83.05,16.92,23.80,0.00,20,3,88
20260513_011158,8,0,0,SSP,149.00,20,45.79,11.04,78.53,17.26,28.53,0.00,20,3,88
20260513_011158,8,1,1,EV,132.50,20,38.97,8.73,78.21,14.80,24.17,0.00,20,3,88
20260513_011158,8,2,2,EA,119.50,20,39.67,11.55,68.49,17.18,22.50,0.00,20,3,88
20260513_011158,9,0,0,SSP,162.50,20,48.03,7.81,90.34,18.40,29.64,0.00,20,3,88
20260513_011158,9,1,1,EV,134.00,20,39.55,7.81,77.83,15.42,24.13,0.00,20,3,88
20260513_011158,9,2,2,EA,125.50,20,40.78,7.81,69.32,17.29,23.49,0.00,20,3,88
20260513_011158,10,0,0,SSP,125.00,20,49.35,8.46,104.31,18.84,30.51,0.00,20,3,88
20260513_011158,10,1,1,EV,120.50,20,42.14,9.11,79.39,17.42,24.73,0.00,20,3,88
20260513_011158,10,2,2,EA,117.00,20,38.47,6.57,87.76,15.53,22.94,0.00,20,3,88
20260513_011158,1,0,0,SSP,1198.00,20,59.88,19.21,118.89,26.23,33.64,0.00,20,4,88
20260513_011158,1,1,1,EV,1000.50,20,50.00,19.97,104.08,24.31,25.69,0.00,20,4,88
20260513_011158,1,2,2,EA,859.50,20,42.96,16.07,66.56,17.85,25.11,0.00,20,4,88
20260513_011158,2,0,0,SSP,614.00,20,56.45,18.55,103.75,20.68,35.78,0.00,20,4,88
20260513_011158,2,1,1,EV,471.50,20,44.28,14.57,97.07,19.21,25.07,0.00,20,4,88
20260513_011158,2,2,2,EA,415.00,20,40.71,16.03,72.36,15.40,25.31,0.00,20,4,88
20260513_011158,3,0,0,SSP,426.50,20,56.31,16.51,101.77,20.20,36.12,0.00,20,4,88
20260513_011158,3,1,1,EV,341.00,20,44.66,15.18,96.28,19.78,24.88,0.00,20,4,88
20260513_011158,3,2,2,EA,306.00,20,44.07,17.02,96.06,19.32,24.74,0.00,20,4,88
20260513_011158,4,0,0,SSP,298.00,20,55.48,16.98,123.84,19.41,36.07,0.00,20,4,88
20260513_011158,4,1,1,EV,248.50,20,43.31,9.99,103.61,18.45,24.86,0.00,20,4,88
20260513_011158,4,2,2,EA,249.50,20,42.91,10.62,97.06,18.03,24.88,0.00,20,4,88
20260513_011158,5,0,0,SSP,291.50,20,59.57,14.72,116.87,22.05,37.51,0.00,20,4,88
20260513_011158,5,1,1,EV,195.00,20,43.89,20.77,97.09,19.05,24.84,0.00,20,4,88
20260513_011158,5,2,2,EA,199.50,20,43.91,9.50,74.05,18.65,25.26,0.00,20,4,88
20260513_011158,6,0,0,SSP,253.50,20,58.76,15.44,109.51,21.79,36.96,0.00,20,4,88
20260513_011158,6,1,1,EV,181.50,20,42.74,14.49,86.08,17.67,25.06,0.00,20,4,88
20260513_011158,6,2,2,EA,166.50,20,38.12,9.50,69.51,13.85,24.27,0.00,20,4,88
20260513_011158,7,0,0,SSP,219.50,20,60.38,15.64,123.18,22.50,37.88,0.00,20,4,88
20260513_011158,7,1,1,EV,175.50,20,43.50,12.37,92.23,18.33,25.16,0.00,20,4,88
20260513_011158,7,2,2,EA,179.50,20,45.58,18.03,103.24,21.31,24.27,0.00,20,4,88
20260513_011158,8,0,0,SSP,198.50,20,57.46,13.35,113.78,20.91,36.54,0.00,20,4,88
20260513_011158,8,1,1,EV,171.50,20,48.84,9.70,97.05,23.89,24.95,0.00,20,4,88
20260513_011158,8,2,2,EA,134.50,20,44.35,15.31,103.54,19.78,24.57,0.00,20,4,88
20260513_011158,9,0,0,SSP,187.50,20,58.30,10.19,121.65,20.50,37.80,0.00,20,4,88
20260513_011158,9,1,1,EV,168.50,20,46.70,8.24,113.13,21.73,24.97,0.00,20,4,88
20260513_011158,9,2,2,EA,139.00,20,43.91,9.54,90.75,18.14,25.77,0.00,20,4,88
20260513_011158,10,0,0,SSP,159.00,20,58.59,10.84,123.22,22.51,36.08,0.00,20,4,88
20260513_011158,10,1,1,EV,169.50,20,48.99,7.59,111.19,23.92,25.07,0.00,20,4,88
20260513_011158,10,2,2,EA,123.50,20,43.23,7.30,75.77,18.45,24.78,0.00,20,4,88
20260513_011158,1,0,0,SSP,1471.50,20,73.57,17.08,132.99,31.04,42.53,0.00,20,5,88
20260513_011158,1,1,1,EV,1257.50,20,62.87,16.02,132.71,29.10,33.77,0.00,20,5,88
20260513_011158,1,2,2,EA,1119.00,20,55.94,19.18,93.15,23.20,32.74,0.00,20,5,88
20260513_011158,2,0,0,SSP,804.50,20,75.02,19.72,134.39,27.43,47.59,0.00,20,5,88
20260513_011158,2,1,1,EV,673.50,20,62.31,15.46,138.30,29.42,32.89,0.00,20,5,88
20260513_011158,2,2,2,EA,542.50,20,52.71,16.96,90.97,20.30,32.41,0.00,20,5,88
20260513_011158,3,0,0,SSP,603.50,20,77.16,20.70,167.14,29.52,47.64,0.00,20,5,88
20260513_011158,3,1,1,EV,425.00,20,56.67,14.66,115.56,23.92,32.76,0.00,20,5,88
20260513_011158,3,2,2,EA,426.50,20,57.83,17.90,130.74,25.63,32.20,0.00,20,5,88
20260513_011158,4,0,0,SSP,437.50,20,77.22,19.94,172.44,29.62,47.60,0.00,20,5,88
20260513_011158,4,1,1,EV,352.50,20,60.94,10.94,116.53,27.50,33.43,0.00,20,5,88
20260513_011158,4,2,2,EA,313.00,20,57.03,10.45,123.31,25.00,32.03,0.00,20,5,88
20260513_011158,5,0,0,SSP,361.50,20,77.09,27.18,153.08,28.21,48.88,0.00,20,5,88
20260513_011158,5,1,1,EV,281.00,20,60.44,23.54,118.39,27.30,33.14,0.00,20,5,88
20260513_011158,5,2,2,EA,240.50,20,57.61,10.94,96.40,24.77,32.84,0.00,20,5,88
20260513_011158,6,0,0,SSP,331.50,20,78.84,23.10,154.78,29.90,48.94,0.00,20,5,88
20260513_011158,6,1,1,EV,243.00,20,57.58,22.01,102.32,24.64,32.94,0.00,20,5,88
20260513_011158,6,2,2,EA,283.00,20,62.29,10.45,148.19,30.20,32.08,0.00,20,5,88
20260513_011158,7,0,0,SSP,310.50,20,79.40,19.45,159.16,29.56,49.84,0.00,20,5,88
20260513_011158,7,1,1,EV,241.50,20,60.48,17.29,139.06,27.08,33.40,0.00,20,5,88
20260513_011158,7,2,2,EA,270.00,20,64.39,19.83,147.39,32.79,31.60,0.00,20,5,88
20260513_011158,8,0,0,SSP,263.00,20,78.88,15.67,154.98,29.49,49.39,0.00,20,5,88
20260513_011158,8,1,1,EV,220.50,20,64.64,10.66,150.55,32.47,32.17,0.00,20,5,88
20260513_011158,8,2,2,EA,168.00,20,58.63,16.84,150.78,26.24,32.39,0.00,20,5,88
20260513_011158,9,0,0,SSP,247.00,20,77.79,16.02,153.93,27.81,49.98,0.00,20,5,88
20260513_011158,9,1,1,EV,231.50,20,67.54,10.66,151.15,34.14,33.40,0.00,20,5,88
20260513_011158,9,2,2,EA,178.50,20,57.39,10.66,117.34,24.32,33.07,0.00,20,5,88
20260513_011158,10,0,0,SSP,211.00,20,77.24,13.88,165.83,29.34,47.89,0.00,20,5,88
20260513_011158,10,1,1,EV,165.00,20,59.87,10.66,143.03,27.64,32.23,0.00,20,5,88
20260513_011158,10,2,2,EA,190.00,20,58.83,8.03,123.97,26.96,31.87,0.00,20,5,88
20260513_011231,1,0,0,SSP,342.00,20,17.09,8.21,29.70,6.74,10.35,0.00,20,1,101
20260513_011231,1,1,1,EV,322.50,20,16.12,8.11,31.30,7.11,9.00,0.00,20,1,101
20260513_011231,1,2,2,EA,290.50,20,14.51,5.61,29.73,5.51,9.00,0.00,20,1,101
20260513_011231,2,0,0,SSP,170.00,20,15.81,7.03,27.08,6.14,9.67,0.00,20,1,101
20260513_011231,2,1,1,EV,163.00,20,15.21,8.42,26.12,6.19,9.03,0.00,20,1,101
20260513_011231,2,2,2,EA,154.50,20,14.79,5.98,31.39,5.38,9.41,0.00,20,1,101
20260513_011231,3,0,0,SSP,111.50,20,15.48,4.56,28.28,5.79,9.70,0.00,20,1,101
20260513_011231,3,1,1,EV,103.00,20,15.04,4.56,25.48,5.81,9.23,0.00,20,1,101
20260513_011231,3,2,2,EA,101.00,20,14.20,4.09,26.19,5.07,9.13,0.00,20,1,101
20260513_011231,4,0,0,SSP,77.00,20,14.49,1.79,27.28,4.98,9.52,0.00,20,1,101
20260513_011231,4,1,1,EV,74.50,20,14.11,4.56,23.87,4.92,9.19,0.00,20,1,101
20260513_011231,4,2,2,EA,87.00,20,14.96,4.09,31.34,6.01,8.96,0.00,20,1,101
20260513_011231,5,0,0,SSP,65.50,20,15.62,4.56,27.62,5.90,9.71,0.00,20,1,101
20260513_011231,5,1,1,EV,64.50,20,15.17,4.99,25.48,5.65,9.53,0.00,20,1,101
20260513_011231,5,2,2,EA,73.00,20,14.63,4.09,28.66,5.23,9.40,0.00,20,1,101
20260513_011231,6,0,0,SSP,59.00,20,16.18,4.56,29.20,6.40,9.78,0.00,20,1,101
20260513_011231,6,1,1,EV,54.50,20,14.73,4.56,25.85,5.25,9.48,0.00,20,1,101
20260513_011231,6,2,2,EA,66.50,20,14.90,4.56,30.70,5.14,9.77,0.00,20,1,101
20260513_011231,7,0,0,SSP,53.00,20,15.29,4.31,30.33,5.43,9.86,0.00,20,1,101
20260513_011231,7,1,1,EV,49.50,20,15.58,4.31,29.68,5.87,9.72,0.00,20,1,101
20260513_011231,7,2,2,EA,62.00,20,14.75,4.31,31.49,5.25,9.49,0.00,20,1,101
20260513_011231,8,0,0,SSP,50.50,20,15.69,4.56,27.74,5.93,9.76,0.00,20,1,101
20260513_011231,8,1,1,EV,49.50,20,15.44,4.56,27.92,5.87,9.56,0.00,20,1,101
20260513_011231,8,2,2,EA,55.00,20,15.06,4.56,30.86,5.61,9.44,0.00,20,1,101
20260513_011231,9,0,0,SSP,52.50,20,16.19,4.43,27.87,6.21,9.98,0.00,20,1,101
20260513_011231,9,1,1,EV,41.00,20,14.41,4.99,24.49,5.02,9.40,0.00,20,1,101
20260513_011231,9,2,2,EA,53.00,20,15.59,4.56,30.84,6.02,9.57,0.00,20,1,101
20260513_011231,10,0,0,SSP,42.50,20,15.46,4.91,25.32,5.71,9.75,0.00,20,1,101
20260513_011231,10,1,1,EV,39.50,20,14.97,5.92,25.00,5.41,9.56,0.00,20,1,101
20260513_011231,10,2,2,EA,48.00,20,15.65,2.84,31.75,6.00,9.65,0.00,20,1,101
20260513_011231,1,0,0,SSP,582.50,20,29.12,10.88,52.17,10.96,18.16,0.00,20,2,101
20260513_011231,1,1,1,EV,523.00,20,26.14,12.24,48.73,10.07,16.07,0.00,20,2,101
20260513_011231,1,2,2,EA,496.50,20,24.81,8.58,57.25,8.02,16.79,0.00,20,2,101
20260513_011231,2,0,0,SSP,262.00,20,26.16,9.66,52.24,10.54,15.62,0.00,20,2,101
20260513_011231,2,1,1,EV,262.00,20,26.19,9.99,49.94,9.83,16.36,0.00,20,2,101
20260513_011231,2,2,2,EA,261.00,20,24.71,8.93,56.21,8.16,16.55,0.00,20,2,101
20260513_011231,3,0,0,SSP,189.00,20,25.11,3.07,48.46,8.59,16.52,0.00,20,2,101
20260513_011231,3,1,1,EV,180.50,20,25.36,5.22,47.84,9.04,16.32,0.00,20,2,101
20260513_011231,3,2,2,EA,176.50,20,23.38,5.27,54.77,6.90,16.48,0.00,20,2,101
